Bandit,Reward,Algorithm
Bandit_4,3.2249446597197156,ThompsonSampling
Bandit_4,3.373652850010105,ThompsonSampling
Bandit_4,2.5209642448039133,ThompsonSampling
Bandit_4,4.200623972956841,ThompsonSampling
Bandit_4,3.8697512547207142,ThompsonSampling
Bandit_4,2.1103590715035008,ThompsonSampling
Bandit_4,4.622549379446059,ThompsonSampling
Bandit_4,4.515943779649606,ThompsonSampling
Bandit_4,5.849351474437679,ThompsonSampling
Bandit_4,1.9546962634604057,ThompsonSampling
Bandit_4,4.737566685960716,ThompsonSampling
Bandit_4,4.831992952348423,ThompsonSampling
Bandit_4,5.556657200985722,ThompsonSampling
Bandit_4,3.148558085936409,ThompsonSampling
Bandit_4,3.463753521996254,ThompsonSampling
Bandit_4,4.56910568880264,ThompsonSampling
Bandit_4,4.104686488648307,ThompsonSampling
Bandit_4,3.3252045385339777,ThompsonSampling
Bandit_4,2.4855550070781867,ThompsonSampling
Bandit_4,5.828146472540489,ThompsonSampling
Bandit_4,3.0892968246773496,ThompsonSampling
Bandit_4,3.024699842425834,ThompsonSampling
Bandit_4,4.130598447589047,ThompsonSampling
Bandit_4,3.457000345015791,ThompsonSampling
Bandit_4,3.788459670562695,ThompsonSampling
Bandit_4,4.675706845189722,ThompsonSampling
Bandit_4,5.074786660387925,ThompsonSampling
Bandit_4,2.8710033125431167,ThompsonSampling
Bandit_4,3.0987187580558992,ThompsonSampling
Bandit_4,4.545088966460104,ThompsonSampling
Bandit_4,3.90936517383003,ThompsonSampling
Bandit_4,5.297987466621238,ThompsonSampling
Bandit_4,5.452595857431305,ThompsonSampling
Bandit_4,3.9217433855525723,ThompsonSampling
Bandit_4,4.976448316833083,ThompsonSampling
Bandit_4,4.229981957527105,ThompsonSampling
Bandit_4,3.239477702602901,ThompsonSampling
Bandit_4,2.7618169547454867,ThompsonSampling
Bandit_4,2.8577564553787616,ThompsonSampling
Bandit_4,3.3291125497114393,ThompsonSampling
Bandit_4,6.098805388573854,ThompsonSampling
Bandit_4,4.935858079293687,ThompsonSampling
Bandit_4,4.0692618577716875,ThompsonSampling
Bandit_4,3.504342277254632,ThompsonSampling
Bandit_4,3.8406692977026635,ThompsonSampling
Bandit_4,3.5100744960783095,ThompsonSampling
Bandit_4,4.508720341128071,ThompsonSampling
Bandit_4,4.222828174709444,ThompsonSampling
Bandit_4,3.636593570128483,ThompsonSampling
Bandit_4,3.892538457339701,ThompsonSampling
Bandit_4,3.7882704262173093,ThompsonSampling
Bandit_4,2.958935157004003,ThompsonSampling
Bandit_4,3.5919009369549117,ThompsonSampling
Bandit_4,3.35530702689957,ThompsonSampling
Bandit_4,4.077568473138695,ThompsonSampling
Bandit_4,4.335857615754789,ThompsonSampling
Bandit_4,4.561659363636717,ThompsonSampling
Bandit_4,4.453615231840893,ThompsonSampling
Bandit_4,3.601576348426729,ThompsonSampling
Bandit_4,5.777125762963198,ThompsonSampling
Bandit_4,1.9028728443155232,ThompsonSampling
Bandit_4,4.711222061471329,ThompsonSampling
Bandit_4,4.535344682183651,ThompsonSampling
Bandit_4,4.223106305504712,ThompsonSampling
Bandit_4,4.005665713877636,ThompsonSampling
Bandit_4,3.63495780370751,ThompsonSampling
Bandit_4,4.909533341337834,ThompsonSampling
Bandit_4,4.713629151239444,ThompsonSampling
Bandit_4,5.717340802081699,ThompsonSampling
Bandit_4,5.019714339363741,ThompsonSampling
Bandit_4,3.879223349477078,ThompsonSampling
Bandit_4,3.620142133105292,ThompsonSampling
Bandit_4,3.3834306645131758,ThompsonSampling
Bandit_4,2.679237864315917,ThompsonSampling
Bandit_4,4.044870735328555,ThompsonSampling
Bandit_4,4.1071682950372335,ThompsonSampling
Bandit_4,4.306260124586495,ThompsonSampling
Bandit_4,3.613855129357936,ThompsonSampling
Bandit_4,3.9999806675147456,ThompsonSampling
Bandit_4,5.284248070790859,ThompsonSampling
Bandit_4,3.9597134978545845,ThompsonSampling
Bandit_4,3.034525511197545,ThompsonSampling
Bandit_4,3.0387273681990115,ThompsonSampling
Bandit_4,3.440306212075547,ThompsonSampling
Bandit_4,2.400556538399398,ThompsonSampling
Bandit_4,3.766486263448926,ThompsonSampling
Bandit_4,3.429574337726151,ThompsonSampling
Bandit_4,4.611718870424447,ThompsonSampling
Bandit_4,4.629940577774708,ThompsonSampling
Bandit_4,3.870302582753355,ThompsonSampling
Bandit_4,3.085562924982488,ThompsonSampling
Bandit_4,2.4687540345532333,ThompsonSampling
Bandit_4,2.6186340093931193,ThompsonSampling
Bandit_4,5.545569839379965,ThompsonSampling
Bandit_4,4.551848026346561,ThompsonSampling
Bandit_4,5.872987469022853,ThompsonSampling
Bandit_4,3.0619571315558263,ThompsonSampling
Bandit_4,6.014829231150847,ThompsonSampling
Bandit_4,3.9171408916828647,ThompsonSampling
Bandit_4,2.0696888954850197,ThompsonSampling
Bandit_4,5.163525852823865,ThompsonSampling
Bandit_4,5.189357792107437,ThompsonSampling
Bandit_4,2.5820457605697844,ThompsonSampling
Bandit_4,2.6386727512310464,ThompsonSampling
Bandit_4,3.257481224750001,ThompsonSampling
Bandit_4,4.612507347614091,ThompsonSampling
Bandit_4,4.141402355406782,ThompsonSampling
Bandit_4,5.653922570823768,ThompsonSampling
Bandit_4,5.171820967404845,ThompsonSampling
Bandit_4,4.213199111246131,ThompsonSampling
Bandit_4,3.4542626546302952,ThompsonSampling
Bandit_4,5.044582249968027,ThompsonSampling
Bandit_4,5.119621772291711,ThompsonSampling
Bandit_4,4.3742779607732745,ThompsonSampling
Bandit_4,3.3555642880919896,ThompsonSampling
Bandit_4,3.221737780239333,ThompsonSampling
Bandit_4,3.497448475982811,ThompsonSampling
Bandit_4,1.7939330227259407,ThompsonSampling
Bandit_4,3.827702270307536,ThompsonSampling
Bandit_4,3.0923477462609763,ThompsonSampling
Bandit_4,4.756084181095935,ThompsonSampling
Bandit_4,3.726677252936511,ThompsonSampling
Bandit_4,5.325478149523631,ThompsonSampling
Bandit_4,6.286178566646185,ThompsonSampling
Bandit_4,4.0399391644769365,ThompsonSampling
Bandit_4,3.3098018464635484,ThompsonSampling
Bandit_4,5.35222568385138,ThompsonSampling
Bandit_4,2.9014247164316966,ThompsonSampling
Bandit_4,2.8697720526990462,ThompsonSampling
Bandit_4,3.580144828097275,ThompsonSampling
Bandit_4,4.767967922917483,ThompsonSampling
Bandit_4,3.8318199844135807,ThompsonSampling
Bandit_4,3.909473378195267,ThompsonSampling
Bandit_4,4.3269581568967554,ThompsonSampling
Bandit_4,2.847460001035601,ThompsonSampling
Bandit_4,3.1283237311843957,ThompsonSampling
Bandit_4,4.938890517007722,ThompsonSampling
Bandit_4,2.8558458178704362,ThompsonSampling
Bandit_4,4.3903530297634585,ThompsonSampling
Bandit_4,2.8166455196475155,ThompsonSampling
Bandit_4,4.110188050308965,ThompsonSampling
Bandit_4,4.070924008259425,ThompsonSampling
Bandit_4,3.3231958820160696,ThompsonSampling
Bandit_4,4.182173467385141,ThompsonSampling
Bandit_4,4.102259261335282,ThompsonSampling
Bandit_4,0.504269092956183,ThompsonSampling
Bandit_4,3.5805539306895993,ThompsonSampling
Bandit_4,3.8346410548844894,ThompsonSampling
Bandit_4,4.33502336974287,ThompsonSampling
Bandit_4,3.2180752072937207,ThompsonSampling
Bandit_4,3.7719526674812975,ThompsonSampling
Bandit_4,4.862165619145609,ThompsonSampling
Bandit_4,3.771312681589841,ThompsonSampling
Bandit_4,5.575126230983978,ThompsonSampling
Bandit_4,5.097522356250636,ThompsonSampling
Bandit_4,4.7192628734995905,ThompsonSampling
Bandit_4,2.6770472123351468,ThompsonSampling
Bandit_4,3.149208546607869,ThompsonSampling
Bandit_4,3.3041614529491925,ThompsonSampling
Bandit_4,5.782627651359157,ThompsonSampling
Bandit_4,4.125983444228363,ThompsonSampling
Bandit_4,3.5596400709312164,ThompsonSampling
Bandit_4,4.848917874952549,ThompsonSampling
Bandit_4,2.9327232040945437,ThompsonSampling
Bandit_4,4.768151948691282,ThompsonSampling
Bandit_4,4.6019068393807645,ThompsonSampling
Bandit_4,4.336331471607122,ThompsonSampling
Bandit_4,2.8889767534105903,ThompsonSampling
Bandit_4,3.9394171278848833,ThompsonSampling
Bandit_4,3.1382064262757545,ThompsonSampling
Bandit_4,3.3016433163714467,ThompsonSampling
Bandit_4,4.604541855909587,ThompsonSampling
Bandit_4,2.876031170119461,ThompsonSampling
Bandit_4,4.091667490915006,ThompsonSampling
Bandit_4,3.8012192658595363,ThompsonSampling
Bandit_4,1.8795798527409815,ThompsonSampling
Bandit_4,4.610585931574056,ThompsonSampling
Bandit_4,4.008298088738819,ThompsonSampling
Bandit_4,3.799499227224412,ThompsonSampling
Bandit_4,3.9400082042557374,ThompsonSampling
Bandit_4,4.433954848453737,ThompsonSampling
Bandit_4,4.735324115527679,ThompsonSampling
Bandit_4,4.020265561176651,ThompsonSampling
Bandit_4,2.9571301162900347,ThompsonSampling
Bandit_4,4.935395746167473,ThompsonSampling
Bandit_4,3.842061796594927,ThompsonSampling
Bandit_4,2.893355419754565,ThompsonSampling
Bandit_4,5.0333154438425645,ThompsonSampling
Bandit_4,1.4655466189094963,ThompsonSampling
Bandit_4,4.644730717182112,ThompsonSampling
Bandit_4,2.600757805474918,ThompsonSampling
Bandit_4,3.1313051696365397,ThompsonSampling
Bandit_4,2.8669180720998293,ThompsonSampling
Bandit_4,5.233288780617379,ThompsonSampling
Bandit_4,2.4868572931468336,ThompsonSampling
Bandit_4,3.333023367268619,ThompsonSampling
Bandit_4,4.639655943132322,ThompsonSampling
Bandit_4,4.289348959089679,ThompsonSampling
Bandit_4,4.564385937872277,ThompsonSampling
Bandit_4,4.428835134650371,ThompsonSampling
Bandit_4,5.355117320766745,ThompsonSampling
Bandit_4,4.371433812739678,ThompsonSampling
Bandit_4,3.423663146056112,ThompsonSampling
Bandit_4,5.358903746481805,ThompsonSampling
Bandit_4,2.7741655664115914,ThompsonSampling
Bandit_4,4.010161696555792,ThompsonSampling
Bandit_4,4.167199981454778,ThompsonSampling
Bandit_4,3.4259202332771417,ThompsonSampling
Bandit_4,4.432839877473386,ThompsonSampling
Bandit_4,3.642964624183425,ThompsonSampling
Bandit_4,3.9162689371529846,ThompsonSampling
Bandit_4,4.7301145656859465,ThompsonSampling
Bandit_4,5.185563995300093,ThompsonSampling
Bandit_4,2.713806847345551,ThompsonSampling
Bandit_4,2.8710241206480456,ThompsonSampling
Bandit_4,4.600538477569031,ThompsonSampling
Bandit_4,4.927423551607214,ThompsonSampling
Bandit_4,4.957528303963893,ThompsonSampling
Bandit_4,3.9414789265789127,ThompsonSampling
Bandit_4,3.7585171305765597,ThompsonSampling
Bandit_4,4.263345492468389,ThompsonSampling
Bandit_4,3.2329965938608467,ThompsonSampling
Bandit_4,2.8903369724455583,ThompsonSampling
Bandit_4,2.0604610566659773,ThompsonSampling
Bandit_4,3.8200571762935955,ThompsonSampling
Bandit_4,2.983545359740149,ThompsonSampling
Bandit_4,2.7375019625501276,ThompsonSampling
Bandit_4,2.904564086462449,ThompsonSampling
Bandit_4,3.2196621519879436,ThompsonSampling
Bandit_4,3.7585475886967363,ThompsonSampling
Bandit_4,2.926873247472214,ThompsonSampling
Bandit_4,4.137303433503628,ThompsonSampling
Bandit_4,2.6800481582503077,ThompsonSampling
Bandit_4,4.788295825674323,ThompsonSampling
Bandit_4,5.0391657075747345,ThompsonSampling
Bandit_4,4.0787347258809215,ThompsonSampling
Bandit_4,4.6426565052146875,ThompsonSampling
Bandit_4,1.8922320070023302,ThompsonSampling
Bandit_4,5.114668624254037,ThompsonSampling
Bandit_4,4.698178150561404,ThompsonSampling
Bandit_4,2.29997832583637,ThompsonSampling
Bandit_4,4.225153127679225,ThompsonSampling
Bandit_4,4.168362245894192,ThompsonSampling
Bandit_4,4.039452566950467,ThompsonSampling
Bandit_4,4.927278193756497,ThompsonSampling
Bandit_4,5.242835657203223,ThompsonSampling
Bandit_4,3.1335987924217115,ThompsonSampling
Bandit_4,3.055030535149295,ThompsonSampling
Bandit_4,2.8597397817563035,ThompsonSampling
Bandit_4,3.6170965418093926,ThompsonSampling
Bandit_4,3.311216002538489,ThompsonSampling
Bandit_4,4.278358461235335,ThompsonSampling
Bandit_4,1.9206587442112304,ThompsonSampling
Bandit_4,5.228648921884153,ThompsonSampling
Bandit_4,4.094195304024256,ThompsonSampling
Bandit_4,4.877428229160763,ThompsonSampling
Bandit_4,4.656187020707267,ThompsonSampling
Bandit_4,3.3766013397648855,ThompsonSampling
Bandit_4,2.7767375067167075,ThompsonSampling
Bandit_4,3.9236053055553253,ThompsonSampling
Bandit_4,4.5187671428838545,ThompsonSampling
Bandit_4,5.312085659083638,ThompsonSampling
Bandit_4,3.141175282146691,ThompsonSampling
Bandit_4,5.019293788423274,ThompsonSampling
Bandit_4,4.811492625802046,ThompsonSampling
Bandit_4,4.258085146900025,ThompsonSampling
Bandit_4,4.257209761332954,ThompsonSampling
Bandit_4,3.823407443375173,ThompsonSampling
Bandit_4,4.064111633189868,ThompsonSampling
Bandit_4,3.1214244400123046,ThompsonSampling
Bandit_4,4.177136907038889,ThompsonSampling
Bandit_4,4.437085927059432,ThompsonSampling
Bandit_4,4.871248559546131,ThompsonSampling
Bandit_4,5.155177366400268,ThompsonSampling
Bandit_4,3.7004988418605285,ThompsonSampling
Bandit_4,3.2152487281792177,ThompsonSampling
Bandit_4,4.1730824887188875,ThompsonSampling
Bandit_4,6.261634257002898,ThompsonSampling
Bandit_4,3.094567738466021,ThompsonSampling
Bandit_4,3.672095405693594,ThompsonSampling
Bandit_4,4.427933359140663,ThompsonSampling
Bandit_4,3.8052255980470098,ThompsonSampling
Bandit_4,2.8754078171203483,ThompsonSampling
Bandit_4,5.745479313124813,ThompsonSampling
Bandit_4,4.588343384519899,ThompsonSampling
Bandit_4,1.639003938120727,ThompsonSampling
Bandit_4,6.178539592146793,ThompsonSampling
Bandit_4,2.718928568888315,ThompsonSampling
Bandit_4,1.818390394177967,ThompsonSampling
Bandit_4,3.443678020680787,ThompsonSampling
Bandit_4,4.664302496673726,ThompsonSampling
Bandit_4,4.068974430117803,ThompsonSampling
Bandit_4,3.6614203627984963,ThompsonSampling
Bandit_4,2.752563263027755,ThompsonSampling
Bandit_4,5.0373810723871655,ThompsonSampling
Bandit_4,3.77617216380181,ThompsonSampling
Bandit_4,2.6380212005566586,ThompsonSampling
Bandit_4,2.4993241542023936,ThompsonSampling
Bandit_4,3.2105594300333875,ThompsonSampling
Bandit_4,2.4963918020973024,ThompsonSampling
Bandit_4,3.7679581255147245,ThompsonSampling
Bandit_4,3.905392113292009,ThompsonSampling
Bandit_4,3.6186229680460227,ThompsonSampling
Bandit_4,5.359551745325643,ThompsonSampling
Bandit_4,3.155045993102818,ThompsonSampling
Bandit_4,3.2821167228682793,ThompsonSampling
Bandit_4,2.018827595743651,ThompsonSampling
Bandit_4,3.2253695854803937,ThompsonSampling
Bandit_4,4.443103289843231,ThompsonSampling
Bandit_4,2.5819462409932346,ThompsonSampling
Bandit_4,3.5384779151978276,ThompsonSampling
Bandit_4,4.5191253836756555,ThompsonSampling
Bandit_4,5.762515534630932,ThompsonSampling
Bandit_4,4.246402899023773,ThompsonSampling
Bandit_4,4.142027703759505,ThompsonSampling
Bandit_4,4.495597866713146,ThompsonSampling
Bandit_4,4.778405814314353,ThompsonSampling
Bandit_4,4.956777797399196,ThompsonSampling
Bandit_4,2.9727857031698406,ThompsonSampling
Bandit_4,4.524704508870323,ThompsonSampling
Bandit_4,5.275541298054757,ThompsonSampling
Bandit_4,3.7175899119822207,ThompsonSampling
Bandit_4,4.308715529983664,ThompsonSampling
Bandit_4,3.4196546001640584,ThompsonSampling
Bandit_4,2.161470336396842,ThompsonSampling
Bandit_4,2.6968980206914077,ThompsonSampling
Bandit_4,3.4749134410199964,ThompsonSampling
Bandit_4,2.746704532818267,ThompsonSampling
Bandit_4,4.386689685387525,ThompsonSampling
Bandit_4,4.305941736664617,ThompsonSampling
Bandit_4,4.723893351040679,ThompsonSampling
Bandit_4,3.3963703855211587,ThompsonSampling
Bandit_4,2.7816677638474783,ThompsonSampling
Bandit_4,4.235914291810939,ThompsonSampling
Bandit_4,4.801476600808562,ThompsonSampling
Bandit_4,3.5614386095030515,ThompsonSampling
Bandit_4,4.913214428751323,ThompsonSampling
Bandit_4,3.2942848408748744,ThompsonSampling
Bandit_4,3.354232025289889,ThompsonSampling
Bandit_4,4.665140009968479,ThompsonSampling
Bandit_4,3.2816599075197304,ThompsonSampling
Bandit_4,3.715280241308077,ThompsonSampling
Bandit_4,3.843738787203637,ThompsonSampling
Bandit_4,3.62320463537349,ThompsonSampling
Bandit_4,3.57306127871051,ThompsonSampling
Bandit_4,5.38856701664218,ThompsonSampling
Bandit_4,3.1413204739167204,ThompsonSampling
Bandit_4,3.6147200263092114,ThompsonSampling
Bandit_4,2.530826011067151,ThompsonSampling
Bandit_4,3.280457120224992,ThompsonSampling
Bandit_4,5.344760475699279,ThompsonSampling
Bandit_4,5.051222863832681,ThompsonSampling
Bandit_4,3.425659784712205,ThompsonSampling
Bandit_4,2.553207370600594,ThompsonSampling
Bandit_4,3.6594892448297722,ThompsonSampling
Bandit_4,4.202091915148517,ThompsonSampling
Bandit_4,3.1307678676617323,ThompsonSampling
Bandit_4,3.5752859892751507,ThompsonSampling
Bandit_4,5.677564625473364,ThompsonSampling
Bandit_4,1.9621969023398544,ThompsonSampling
Bandit_4,4.112034338733168,ThompsonSampling
Bandit_4,4.088809824060459,ThompsonSampling
Bandit_4,2.95458227683784,ThompsonSampling
Bandit_4,2.753025759111269,ThompsonSampling
Bandit_4,3.578476781496846,ThompsonSampling
Bandit_4,5.541875204399188,ThompsonSampling
Bandit_4,5.321606472990323,ThompsonSampling
Bandit_4,4.287664089110781,ThompsonSampling
Bandit_4,2.6629067032178764,ThompsonSampling
Bandit_4,4.968202905741023,ThompsonSampling
Bandit_4,4.452178597149857,ThompsonSampling
Bandit_4,3.6799342726540227,ThompsonSampling
Bandit_4,4.243698308473763,ThompsonSampling
Bandit_4,4.5484314696303265,ThompsonSampling
Bandit_4,3.255173817783425,ThompsonSampling
Bandit_4,4.730409897451834,ThompsonSampling
Bandit_4,2.3296636574761367,ThompsonSampling
Bandit_4,5.052522500063183,ThompsonSampling
Bandit_4,2.8530138363061788,ThompsonSampling
Bandit_4,3.153626129078269,ThompsonSampling
Bandit_4,3.6821539717272684,ThompsonSampling
Bandit_4,3.729406124621402,ThompsonSampling
Bandit_4,4.212775695149503,ThompsonSampling
Bandit_4,2.7650123307805203,ThompsonSampling
Bandit_4,5.194479401702939,ThompsonSampling
Bandit_4,3.1792261308823377,ThompsonSampling
Bandit_4,2.9836084123162196,ThompsonSampling
Bandit_4,2.612949744275661,ThompsonSampling
Bandit_4,3.21461641344935,ThompsonSampling
Bandit_4,4.224593640896283,ThompsonSampling
Bandit_4,5.0736611332911155,ThompsonSampling
Bandit_4,2.0528434280028556,ThompsonSampling
Bandit_4,3.6410258561025954,ThompsonSampling
Bandit_4,4.773162205983328,ThompsonSampling
Bandit_4,3.3944595566744615,ThompsonSampling
Bandit_4,3.9523646009044664,ThompsonSampling
Bandit_4,3.978772348855926,ThompsonSampling
Bandit_4,3.0512412263883224,ThompsonSampling
Bandit_4,4.060594383996438,ThompsonSampling
Bandit_4,4.718449426236553,ThompsonSampling
Bandit_4,4.237367637834142,ThompsonSampling
Bandit_4,3.7256654121478334,ThompsonSampling
Bandit_4,3.260275291105466,ThompsonSampling
Bandit_4,4.4950205445187255,ThompsonSampling
Bandit_4,5.046521094487648,ThompsonSampling
Bandit_4,4.814130915177193,ThompsonSampling
Bandit_4,4.907829556095369,ThompsonSampling
Bandit_4,2.762176062488036,ThompsonSampling
Bandit_4,3.6674599649623567,ThompsonSampling
Bandit_4,4.024747196343304,ThompsonSampling
Bandit_4,2.7263366044048687,ThompsonSampling
Bandit_4,4.728247577201225,ThompsonSampling
Bandit_4,4.293256662733166,ThompsonSampling
Bandit_4,4.045436949523178,ThompsonSampling
Bandit_4,4.66239139758339,ThompsonSampling
Bandit_4,3.4092985070121573,ThompsonSampling
Bandit_4,5.288449845163857,ThompsonSampling
Bandit_4,5.4531578915524355,ThompsonSampling
Bandit_4,3.4364542805850014,ThompsonSampling
Bandit_4,4.142251497111314,ThompsonSampling
Bandit_4,3.9039266450122567,ThompsonSampling
Bandit_4,4.709335032222318,ThompsonSampling
Bandit_4,6.301757652251968,ThompsonSampling
Bandit_4,3.2836466398509923,ThompsonSampling
Bandit_4,3.987284352540246,ThompsonSampling
Bandit_4,3.0270061310627265,ThompsonSampling
Bandit_4,5.521718941085989,ThompsonSampling
Bandit_4,2.7600908629451375,ThompsonSampling
Bandit_4,3.3251058958668134,ThompsonSampling
Bandit_4,3.304357373922857,ThompsonSampling
Bandit_4,5.32260356425585,ThompsonSampling
Bandit_4,2.9793333993817765,ThompsonSampling
Bandit_4,4.826988312028522,ThompsonSampling
Bandit_4,4.749574682452836,ThompsonSampling
Bandit_4,4.492432676469194,ThompsonSampling
Bandit_4,5.793109468919915,ThompsonSampling
Bandit_4,4.435317124758107,ThompsonSampling
Bandit_4,0.013434996470033767,ThompsonSampling
Bandit_4,3.5565763513687116,ThompsonSampling
Bandit_4,3.282430562203654,ThompsonSampling
Bandit_4,2.8342458401310684,ThompsonSampling
Bandit_4,4.198682402351617,ThompsonSampling
Bandit_4,1.410820739532268,ThompsonSampling
Bandit_4,6.26183344163114,ThompsonSampling
Bandit_4,5.602581301028336,ThompsonSampling
Bandit_4,6.751789988845664,ThompsonSampling
Bandit_4,5.0559169553468575,ThompsonSampling
Bandit_4,5.713381254814269,ThompsonSampling
Bandit_4,3.004025000646281,ThompsonSampling
Bandit_4,4.031029582686549,ThompsonSampling
Bandit_4,3.2588866383643875,ThompsonSampling
Bandit_4,4.393013297406415,ThompsonSampling
Bandit_4,4.708479674427468,ThompsonSampling
Bandit_4,3.6992781256299216,ThompsonSampling
Bandit_4,2.8877525093230645,ThompsonSampling
Bandit_4,5.3968590629214965,ThompsonSampling
Bandit_4,4.494769274938952,ThompsonSampling
Bandit_4,5.861248007984666,ThompsonSampling
Bandit_4,3.3375882163001025,ThompsonSampling
Bandit_4,6.193547473065921,ThompsonSampling
Bandit_4,3.5998127487235383,ThompsonSampling
Bandit_4,3.5508743365824493,ThompsonSampling
Bandit_4,6.305673385649486,ThompsonSampling
Bandit_4,2.557776383284752,ThompsonSampling
Bandit_4,3.7966237542521295,ThompsonSampling
Bandit_4,4.004430490946871,ThompsonSampling
Bandit_4,3.4980839362859686,ThompsonSampling
Bandit_4,2.420575954727876,ThompsonSampling
Bandit_4,3.688427402227832,ThompsonSampling
Bandit_4,3.0506479362275924,ThompsonSampling
Bandit_4,3.366820294577122,ThompsonSampling
Bandit_4,3.531416695233626,ThompsonSampling
Bandit_4,1.0555554831638658,ThompsonSampling
Bandit_4,4.39710632120253,ThompsonSampling
Bandit_4,3.9066305741089953,ThompsonSampling
Bandit_4,2.6176604525927223,ThompsonSampling
Bandit_4,3.2945194887871736,ThompsonSampling
Bandit_4,5.131786641173003,ThompsonSampling
Bandit_4,3.9787008690204426,ThompsonSampling
Bandit_4,4.686354611698129,ThompsonSampling
Bandit_4,2.6326973299294028,ThompsonSampling
Bandit_4,4.607404562580862,ThompsonSampling
Bandit_4,3.0511813763419253,ThompsonSampling
Bandit_4,4.269160326017575,ThompsonSampling
Bandit_4,2.484900139697668,ThompsonSampling
Bandit_4,4.269723698321434,ThompsonSampling
Bandit_4,4.4130070819444756,ThompsonSampling
Bandit_4,4.85876780743489,ThompsonSampling
Bandit_4,2.692791445426009,ThompsonSampling
Bandit_4,4.492792733975761,ThompsonSampling
Bandit_4,4.137570929130604,ThompsonSampling
Bandit_4,3.217611446339429,ThompsonSampling
Bandit_4,1.9300843378303267,ThompsonSampling
Bandit_4,4.249479322912803,ThompsonSampling
Bandit_4,4.612493710406726,ThompsonSampling
Bandit_4,4.836144827012878,ThompsonSampling
Bandit_4,4.197572255215204,ThompsonSampling
Bandit_4,4.935718337661064,ThompsonSampling
Bandit_4,4.386672670914077,ThompsonSampling
Bandit_4,5.65058787266832,ThompsonSampling
Bandit_4,5.298632205474043,ThompsonSampling
Bandit_4,4.708290083987768,ThompsonSampling
Bandit_4,4.865961793204752,ThompsonSampling
Bandit_4,4.23021620634203,ThompsonSampling
Bandit_4,4.561419792812915,ThompsonSampling
Bandit_4,3.4156216054720545,ThompsonSampling
Bandit_4,4.730628147947789,ThompsonSampling
Bandit_4,5.236787806223388,ThompsonSampling
Bandit_4,4.299470925410047,ThompsonSampling
Bandit_4,3.187164196869712,ThompsonSampling
Bandit_4,3.2046193723096623,ThompsonSampling
Bandit_4,4.143208519312597,ThompsonSampling
Bandit_4,4.150960547947441,ThompsonSampling
Bandit_4,4.128704320506308,ThompsonSampling
Bandit_4,4.449908177192863,ThompsonSampling
Bandit_4,5.249220197523426,ThompsonSampling
Bandit_4,3.266082524812064,ThompsonSampling
Bandit_4,2.5517364892028986,ThompsonSampling
Bandit_4,4.583996543046356,ThompsonSampling
Bandit_4,2.8246020273220536,ThompsonSampling
Bandit_4,1.5259044216838635,ThompsonSampling
Bandit_4,1.8595541261864694,ThompsonSampling
Bandit_4,3.1635561823646565,ThompsonSampling
Bandit_4,2.449165972062339,ThompsonSampling
Bandit_4,4.029470563136581,ThompsonSampling
Bandit_4,4.096944659782311,ThompsonSampling
Bandit_4,3.435739265856916,ThompsonSampling
Bandit_4,4.215509722253525,ThompsonSampling
Bandit_4,4.635627571217955,ThompsonSampling
Bandit_4,5.497852219078611,ThompsonSampling
Bandit_4,4.320324883280227,ThompsonSampling
Bandit_4,4.09547105407121,ThompsonSampling
Bandit_4,4.35006334450857,ThompsonSampling
Bandit_4,4.468795077740325,ThompsonSampling
Bandit_4,3.5349298801349187,ThompsonSampling
Bandit_4,4.469671118531846,ThompsonSampling
Bandit_4,4.6782827155482005,ThompsonSampling
Bandit_4,4.671707990601686,ThompsonSampling
Bandit_4,2.5607179596419862,ThompsonSampling
Bandit_4,3.5533718718771508,ThompsonSampling
Bandit_4,1.1885630627052302,ThompsonSampling
Bandit_4,3.874381716245697,ThompsonSampling
Bandit_4,2.4793193890067666,ThompsonSampling
Bandit_4,3.516323467717579,ThompsonSampling
Bandit_4,3.7530184224025898,ThompsonSampling
Bandit_4,5.208465350667985,ThompsonSampling
Bandit_4,4.638047230667764,ThompsonSampling
Bandit_4,3.527957201746223,ThompsonSampling
Bandit_4,4.528045450497158,ThompsonSampling
Bandit_4,4.023404018078864,ThompsonSampling
Bandit_4,3.52013571685035,ThompsonSampling
Bandit_4,2.890697224952899,ThompsonSampling
Bandit_4,6.717333559167412,ThompsonSampling
Bandit_4,4.0835506718765675,ThompsonSampling
Bandit_4,4.30674528709044,ThompsonSampling
Bandit_4,3.7989767219056128,ThompsonSampling
Bandit_4,3.568359155425105,ThompsonSampling
Bandit_4,4.104998700419245,ThompsonSampling
Bandit_4,2.954298898936429,ThompsonSampling
Bandit_4,5.023559650057513,ThompsonSampling
Bandit_4,1.8492824670818782,ThompsonSampling
Bandit_4,2.892297998877389,ThompsonSampling
Bandit_4,3.323183047971365,ThompsonSampling
Bandit_4,1.038187772938234,ThompsonSampling
Bandit_4,4.937154246880212,ThompsonSampling
Bandit_4,5.539310695451203,ThompsonSampling
Bandit_4,4.332392522498555,ThompsonSampling
Bandit_4,5.490214641514884,ThompsonSampling
Bandit_4,2.1514947955653723,ThompsonSampling
Bandit_4,3.456971970693346,ThompsonSampling
Bandit_4,4.714985609192352,ThompsonSampling
Bandit_4,2.033134707472215,ThompsonSampling
Bandit_4,4.43388153438931,ThompsonSampling
Bandit_4,1.910532145966283,ThompsonSampling
